Inputs;Outputs;Valor
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;509621.5753
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;510153.8135
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;510616.1517
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;511400.0298
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;513381.1941
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;514263.9306
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;514470.6348
19ZWedGXmFJBoo64e3S7WmG6vtduDhpRvJ;16mkJKAQ1oKRBEdUutZehAb9xQVQcdSzHi;525223.2445
1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd;1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd;286322410
1FWQiwK27EnGXb6BiBMRLJvunJQZZPMcGd;bc1qsra6jgjwwv4z9zlku3aevsynfqyfsewvlr5h2a;2206528
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qzh9v2h0fqpwqq5qsk9vngxqkgwasmvw3m0fguw;112000000
bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej;189452963
bc1q5eu5fu04j849zkpxgkje4r4p0ddj7z02vs4zrz;3B5txUsuJoutcP6qs2XJS2ahNzu3vceuts;1500000
bc1q5eu5fu04j849zkpxgkje4r4p0ddj7z02vs4zrz;bc1q5eu5fu04j849zkpxgkje4r4p0ddj7z02vs4zrz;376512
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1JKZXt9GYoBNg3nKELc17KqLv5KRoD6fB6;1153420
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;1H5D9ZQhynhcGo2fnCRm9ZfyLTitMCMr5X;2084400
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;545051542
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1qz906hf5736u943zh7e96ughwc40kgrxzh6t4sr;145030870
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1qfxluytqz5gd6sfcmsmlect739qhuzgq5v0pvfn;740000
bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;bc1q7cyrfmck2ffu2ud3rn5l5a8yv6f0chkp0zpemf;27869315
bc1qcawumsq0xn9axjvv3nqsrk52nfmel9ktng6wdr;bc1q9vlgq9jpwyfgf8h6h22n0c8j6ql9xxkwpd2uux;66635.52856
bc1qcawumsq0xn9axjvv3nqsrk52nfmel9ktng6wdr;bc1qcawumsq0xn9axjvv3nqsrk52nfmel9ktng6wdr;45.89081035
bc1qcawumsq0xn9axjvv3nqsrk52nfmel9ktng6wdr;bc1q9vlgq9jpwyfgf8h6h22n0c8j6ql9xxkwpd2uux;113654636.5
bc1qcawumsq0xn9axjvv3nqsrk52nfmel9ktng6wdr;bc1qcawumsq0xn9axjvv3nqsrk52nfmel9ktng6wdr;78272.10919
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;36bcQcMLyYBkg2G2KdKw7jgh3BmDpr55ii;1757902
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;bc1q5vj8x3yuexetxucgnytd7scyz9esytuthr9zex;1590586
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;bc1q9symt5cztrpkhr8g9z6ftql8ucrfr0ads772wr;10000000
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;39pLkZSckjMRsNYGWiXBe6Nt1WA14jEGGt;1767784
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;333mJnEJMq9erPXMWP93iAHeSFK66ymVqP;2207534
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;3NTBAjBWFmn58kcSEeAUnh4iMx4gkhqyR2;294504
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;34YYLewaqNpKXHoo5AMgVY12xPWwYDfJFC;19355
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;35dyZ8g3pUDQpGxXR4m3vQFwW39ozfs5Ve;2636799
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;32DjjkbqZzyJXAgJ5Daax2mhcmy5bf2Pfc;872344
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;3BD5jkYZqZJNqkcNPZiLkS8He6ozvm5gDW;292500
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;bc1qxzt9puwuy8qsmxyevtc6dmzwxycufzx8h4qkct;122258
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;3Qb1ZTSRywj1FY7PiVZCS2YuoqeTp6RzjR;172255
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;35G7kNs68Lx115q2irDgKjhKg4JtdtijV4;400445
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;3Bn37CThHMSzCCmghshu1VN7dysk2a7mTt;477166
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;19CMKMn492gqRDwa4KANPxqoKwdQyqcYED;142533
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;bc1qz7kemm272z6tg3hu7c9ukhjdl5t9cfms2rgtn4;43626
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;bc1qdqp0aqqqtj30agqz6cewr5vn85jdx3xk2fkj0u;83269
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;18UjtQo3McWGkFnzFfSMZvb3LCygg7LUFv;500955
bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;bc1qprdf80adfz7aekh5nejjfrp3jksc8r929svpxk;9852981253
bc1qt4tlq9kcu56el044039zk86nwz84r03d2c5hj9;bc1qn58q472skrjmz568plz4qpcelu823mf4ajw6dc;461243.2838
bc1qt4tlq9kcu56el044039zk86nwz84r03d2c5hj9;bc1qt4tlq9kcu56el044039zk86nwz84r03d2c5hj9;56804.18478
bc1qt4tlq9kcu56el044039zk86nwz84r03d2c5hj9;bc1qn58q472skrjmz568plz4qpcelu823mf4ajw6dc;1428756.716
bc1qt4tlq9kcu56el044039zk86nwz84r03d2c5hj9;bc1qt4tlq9kcu56el044039zk86nwz84r03d2c5hj9;175957.8152
bc1qevs2gcgyk2msutxncjngusluxl3zd88yj0t3zqstup804lje9gqs3fv3pa;1Evuq3K21zq7YTtTxGoqoM2r8hJDPhoopt;7291900
bc1qevs2gcgyk2msutxncjngusluxl3zd88yj0t3zqstup804lje9gqs3fv3pa;bc1qlwd5cetxqjjwnn5ank9zjqa82g5fyxrgpyheu34rsh696eg0t66qumpyfw;21225205
bc1qwae3k3642zydxv5njtag2x3fx2vpg25v5mpzgr;bc1q5wxrd5pzdtart6k67lhkv8s6sxtwrwd33fx4m9;69323
bc1qwae3k3642zydxv5njtag2x3fx2vpg25v5mpzgr;bc1q4smheuwlf9xcrt58dcjge43k84n8p9d84utuq2;519777
bc1qs0wy0v7st0uhc0jwag64rngj2v5uk4ltzhj6r6;35t9vRrEXDdpta4wm4PaPDPjcsxSeuUrNN;112499
bc1qmxulrwvxqle6359f2vzeh22pty6danuvgt3yl4;15hyYUgXFgrNsdEvZ6zdcR1SFxaMAZq4XD;8566.00071
bc1qmxulrwvxqle6359f2vzeh22pty6danuvgt3yl4;15hyYUgXFgrNsdEvZ6zdcR1SFxaMAZq4XD;4000657.999
3QiETomgUhPu573ZvhXbdofq7y5ocNS1ie;19QN2HpdJuvMN7QFkQoYn8FwukqqUxiPEv;1939800
3QiETomgUhPu573ZvhXbdofq7y5ocNS1ie;3QiETomgUhPu573ZvhXbdofq7y5ocNS1ie;5385663002
bc1qef7k8xv2vr2q3ctge8fqgk3ervgqjl40hue6ze;3GgRuFfTaCX8wj2LMuY8MSGZ7cvAn2NtJk;335075
bc1qef7k8xv2vr2q3ctge8fqgk3ervgqjl40hue6ze;bc1qef7k8xv2vr2q3ctge8fqgk3ervgqjl40hue6ze;144842
bc1q80dm8usqjp5lc4q6r36gets4pnt30d8waw5m43;3QiDXWmPJ8XkBxvCxt5tmLSJLf2mquDDzu;253138
bc1qtkqj760m98uegcq0scp7e4td5mm4pkc24lmagd;16xzQTrkzgD1nHUtyFJ8iyVA43yQjnffHm;920000
bc1q79rf5ns3kyhf5dvcje799dv9z8qkmawgt7aqj9;3GLLQfBWiw4PHkckw9i2V7TSGnjYDvS6TK;209362.0819
bc1q79rf5ns3kyhf5dvcje799dv9z8qkmawgt7aqj9;bc1qqzkjv55s6ccza3h60y36e5zggj5kyprp0w8j73;186045.0455
bc1qjzgncqygekwapyls9g9ty74a5gpcr9mz9vyz0y;3GLLQfBWiw4PHkckw9i2V7TSGnjYDvS6TK;395395.9181
bc1qjzgncqygekwapyls9g9ty74a5gpcr9mz9vyz0y;bc1qqzkjv55s6ccza3h60y36e5zggj5kyprp0w8j73;351359.9545
145LEgb163UPJxCCrRmaYX23j1hBsETQLN;1GyYF2Ggu4AQcV5wJTa7fGsJzpquRgtkPJ;52480817
bc1q653pw2ul2qs02jy4q7fg03j520ufu8nasn5ku7;bc1q653pw2ul2qs02jy4q7fg03j520ufu8nasn5ku7;244.3848899
bc1q653pw2ul2qs02jy4q7fg03j520ufu8nasn5ku7;bc1qc3m8j0nlxyefzgmwhqrn34fz93hm3g7ffeu2uh;40947.9985
bc1q653pw2ul2qs02jy4q7fg03j520ufu8nasn5ku7;bc1q653pw2ul2qs02jy4q7fg03j520ufu8nasn5ku7;20907.61511
bc1q653pw2ul2qs02jy4q7fg03j520ufu8nasn5ku7;bc1qc3m8j0nlxyefzgmwhqrn34fz93hm3g7ffeu2uh;3503183.001
bc1q5fkdk2vnumkz865w3ty8kreptvrgqkxzle9hhu;1NJXWbBxwzRZ5giouvbMQZjyhvYjmcfBzy;1495946
bc1qal30vjv0g77805df9hwwfxq50j76k69saj98pj;3BjRwRXAWrm74Kpuk4uG1a5dfHFYKwosiK;6441.654863
bc1qal30vjv0g77805df9hwwfxq50j76k69saj98pj;3BjRwRXAWrm74Kpuk4uG1a5dfHFYKwosiK;120134.3451
1GdSckDi8AFgag4AXiZS1pcYooNY5iSmqK;1JtfFWqcSU2xXbgSHcqHn6FaigtnNz7VWe;17900000
1GdSckDi8AFgag4AXiZS1pcYooNY5iSmqK;1GdSckDi8AFgag4AXiZS1pcYooNY5iSmqK;8071074
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;bc1qja9pz65876zdr9y6mckr2e8vaa4f2r35c7rumd;37529.04175
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;bc1q9d27j363vrx73k5k2nhgul6mcxu7qjlhln3ph6;1253361.98
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;32daTX47Kx2j4PBxE5qF1wBCattRqK6N2S;197520.0718
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;bc1qcnz3uavz960egstpch2u9xqazykpjjmmvxkprw;75201.71878
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;3Fwti8WtJb7drzCEdUSbbrkgendgfkVctE;1842056.576
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;bc1qfyuke62wyfxjq4kfr8l09942mzyqxkfdny62gc;3488106.39
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;3Hjy3jS6KqpwnZ5XudB1LmDuLZiLqda53y;146894.024
3FZ1EZhmAGAHuwTYayVJahruPkcJAzS4yL;bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;2438926.665
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;bc1qja9pz65876zdr9y6mckr2e8vaa4f2r35c7rumd;45944.60909
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;bc1q9d27j363vrx73k5k2nhgul6mcxu7qjlhln3ph6;1534417.708
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;32daTX47Kx2j4PBxE5qF1wBCattRqK6N2S;241812.2623
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;bc1qcnz3uavz960egstpch2u9xqazykpjjmmvxkprw;92065.06246
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;3Fwti8WtJb7drzCEdUSbbrkgendgfkVctE;2255122.043
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;bc1qfyuke62wyfxjq4kfr8l09942mzyqxkfdny62gc;4270284.48
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;3Hjy3jS6KqpwnZ5XudB1LmDuLZiLqda53y;179833.7553
3PHu7Z1dtRYbeum2SNWFCA4Fmq8r3UeXdQ;bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;2985835.156
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;bc1qja9pz65876zdr9y6mckr2e8vaa4f2r35c7rumd;58516.32014
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;bc1q9d27j363vrx73k5k2nhgul6mcxu7qjlhln3ph6;1954276.673
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;32daTX47Kx2j4PBxE5qF1wBCattRqK6N2S;307978.7603
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;bc1qcnz3uavz960egstpch2u9xqazykpjjmmvxkprw;117256.6004
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;3Fwti8WtJb7drzCEdUSbbrkgendgfkVctE;2872185.574
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;bc1qfyuke62wyfxjq4kfr8l09942mzyqxkfdny62gc;5438751.981
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;3Hjy3jS6KqpwnZ5XudB1LmDuLZiLqda53y;229041.2261
3C1TtotcxYtMyUsJzreMQdDcwcYMBThdJ1;bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;3802841.928
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;bc1qja9pz65876zdr9y6mckr2e8vaa4f2r35c7rumd;59309.51344
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;bc1q9d27j363vrx73k5k2nhgul6mcxu7qjlhln3ph6;1980767.047
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;32daTX47Kx2j4PBxE5qF1wBCattRqK6N2S;312153.4365
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;bc1qcnz3uavz960egstpch2u9xqazykpjjmmvxkprw;118846.0228
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;3Fwti8WtJb7drzCEdUSbbrkgendgfkVctE;2911118.274
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;bc1qfyuke62wyfxjq4kfr8l09942mzyqxkfdny62gc;5512474.69
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;3Hjy3jS6KqpwnZ5XudB1LmDuLZiLqda53y;232145.8979
3MEuxsxoU2kZod7NhLNpmJq2Hd9ikWWqiR;bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;3854389.749
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;bc1qja9pz65876zdr9y6mckr2e8vaa4f2r35c7rumd;84240.37154
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;bc1q9d27j363vrx73k5k2nhgul6mcxu7qjlhln3ph6;2813385.952
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;32daTX47Kx2j4PBxE5qF1wBCattRqK6N2S;443367.6816
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;bc1qcnz3uavz960egstpch2u9xqazykpjjmmvxkprw;168803.1571
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;3Fwti8WtJb7drzCEdUSbbrkgendgfkVctE;4134811.952
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;bc1qfyuke62wyfxjq4kfr8l09942mzyqxkfdny62gc;7829653.104
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;3Hjy3jS6KqpwnZ5XudB1LmDuLZiLqda53y;329728.8336
bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;5474589.246
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;bc1qja9pz65876zdr9y6mckr2e8vaa4f2r35c7rumd;116492.9361
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;bc1q9d27j363vrx73k5k2nhgul6mcxu7qjlhln3ph6;3890528.78
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;32daTX47Kx2j4PBxE5qF1wBCattRqK6N2S;613116.9897
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;bc1qcnz3uavz960egstpch2u9xqazykpjjmmvxkprw;233431.7268
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;3Fwti8WtJb7drzCEdUSbbrkgendgfkVctE;5717880.58
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;bc1qfyuke62wyfxjq4kfr8l09942mzyqxkfdny62gc;10827341.6
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;3Hjy3jS6KqpwnZ5XudB1LmDuLZiLqda53y;455969.9731
34v3DVe6LiNimf9f8XJtQeK2RenquwXQQU;bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;7570609.716
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;bc1qja9pz65876zdr9y6mckr2e8vaa4f2r35c7rumd;196821.2079
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;bc1q9d27j363vrx73k5k2nhgul6mcxu7qjlhln3ph6;6573261.861
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;32daTX47Kx2j4PBxE5qF1wBCattRqK6N2S;1035894.798
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;bc1qcnz3uavz960egstpch2u9xqazykpjjmmvxkprw;394395.7116
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;3Fwti8WtJb7drzCEdUSbbrkgendgfkVctE;9660673
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;bc1qfyuke62wyfxjq4kfr8l09942mzyqxkfdny62gc;18293387.76
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;3Hjy3jS6KqpwnZ5XudB1LmDuLZiLqda53y;770386.2901
35aD5ija1iUmDLcwNu4eVwwixbzCASthzc;bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d;12790960.54
16bR3C8y6pS59kk6bBQQmz3qbGMCiEU9Jh;33kCuNkEoF3tXVCbKqPZSPZydwDh4H2pX8;55913.79627
16bR3C8y6pS59kk6bBQQmz3qbGMCiEU9Jh;161XriUNCq2nkefzPSvSHSuiqo7M5wVrsi;19559.00179
1J2hd8u81j1s2XVWXtt4avApRJV3h5fons;33kCuNkEoF3tXVCbKqPZSPZydwDh4H2pX8;348970.2037
1J2hd8u81j1s2XVWXtt4avApRJV3h5fons;161XriUNCq2nkefzPSvSHSuiqo7M5wVrsi;122071.9982
bc1qclrmhus9spxu5s360wm8h25lsm55lvxefy3ajk;34W2v8RJxmn5uYH9onY8vGcveucgpfpZhx;273674.2863
bc1qclrmhus9spxu5s360wm8h25lsm55lvxefy3ajk;34W2v8RJxmn5uYH9onY8vGcveucgpfpZhx;4800.713707
bc1q30exnkdcluuwhd3xks3v75dccxep03scpquudw;17qvvo5JDhEwAgrrTUyFM24SRvBsw8SnWe;2125666.064
bc1q30exnkdcluuwhd3xks3v75dccxep03scpquudw;17qvvo5JDhEwAgrrTUyFM24SRvBsw8SnWe;9245.935634
bc1qw8wrek2m7nlqldll66ajnwr9mh64syvkt67zlu;bc1qymndk0aeqdj32wmkxhsqzph989kw9cpsze3tka;580000
bc1qw8wrek2m7nlqldll66ajnwr9mh64syvkt67zlu;bc1qw8wrek2m7nlqldll66ajnwr9mh64syvkt67zlu;5875564901
12WnDYa65zBhJbeFiJ5NYacoEyMe5HFJbK;bc1q35l5y6aulyjxj73wk6vhtnssc0aevkuywl74q8;534858
bc1qkws6kzervxztr5v26pxhus6f2hmj3c64y5hryu;3Pxvwo8euTcgHv4mHUTa9xoZPizbyzfNaq;89512.0648
bc1qjv564ges3p3p36sc7tg6h7m2qfxppq7mf8men2;3Pxvwo8euTcgHv4mHUTa9xoZPizbyzfNaq;2687820.935
bc1q7h774gl8av0xmajddv9vuaead7pjvsvulalrpc;bc1q7h774gl8av0xmajddv9vuaead7pjvsvulalrpc;115332
bc1q7h774gl8av0xmajddv9vuaead7pjvsvulalrpc;bc1qgmk9624r0mtkeantpphlpjdca7aapfvadf68je;153068
bc1qv4z8sq5n3fjsq99e6p4638psnysx8rpqwj6wnz;1DDDQ7zFKqWQQSGGpFJU9WCBqpPyjchtk8;1386980.533
bc1qwzqh0kd2m59wn7ldaksdvtqhqf0d2gjcpwq06x;1DDDQ7zFKqWQQSGGpFJU9WCBqpPyjchtk8;100725815.1
bc1qwzqh0kd2m59wn7ldaksdvtqhqf0d2gjcpwq06x;1DDDQ7zFKqWQQSGGpFJU9WCBqpPyjchtk8;19996749.34
bc1q5dvjt8qtpzmm0v2x2pqkncyny4qnqpkdm9yfuk;1DDDQ7zFKqWQQSGGpFJU9WCBqpPyjchtk8;8405833.551
bc1qlullcesyvq68vpl77hv3gdfqu7xqj4lca3fpse;1DDDQ7zFKqWQQSGGpFJU9WCBqpPyjchtk8;1116380.522
bc1qwchwqacnkm05fsk4x2xflwly3uqzvwhwehxygt;333XRYKot7NmJaRxEwVkZMFdhwmjStmxyW;781673
bc1q279pdkrtzwezfw7sy3e3vcewvm6zjxlt2p69fr;bc1qxd6wvttnswx7etwpksjc6ga69qen2pcluddusv;96600
bc1q279pdkrtzwezfw7sy3e3vcewvm6zjxlt2p69fr;194yCHmgreQfnSXTg37V85mMiGtAYP6MsW;260000
bc1qc28z3y69ekeh2wdwdgcrgjpqngysvl2sacqjfe;bc1qm9agd6vcchm4sy7ut9rrdye4n8zygqz47xz3wg;792913.7401
bc1q52tuwkqd7cl8vak5mj6hjep2kpafyzk76c00uq;bc1qm9agd6vcchm4sy7ut9rrdye4n8zygqz47xz3wg;577490.7664
bc1qnefj6pr68spxqkrdjx4z50c9tzndwgzpxnxkzd;bc1qm9agd6vcchm4sy7ut9rrdye4n8zygqz47xz3wg;1590657.493
3HMi2xNbayAKmufqzaxzT4wamHH3mLYjww;3QD9jTxTzyEVTMq4jejr6odvGwfJUDPjCx;205490
3HMi2xNbayAKmufqzaxzT4wamHH3mLYjww;3FeqU2n4QXZBj3GRHP2de4Mca59tq3pb17;588968
1Drmhz2w9qw2nrP8WyU8RyjBz3mJ2swRgr;14CgYTYPprHuzZjogiCHouk6HwRaCHj8Mc;482779
1Drmhz2w9qw2nrP8WyU8RyjBz3mJ2swRgr;1Zg2E3DWFWNL44EEmevfGMAoyPX7FC4wb;11182001
bc1qdxhv06lpkkfknvfhhyqxjaynzfuhzrjszxjz20;bc1qxujk6u5z2dymzm80czd7rpumq8cvxkhlzhz3pf;3194247
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1q5mkyu0ru8f4l22z7745t3w7xr37rx36fmgcuxr;237191
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1qn0ngmhmm7w5rfwmaaecu0mhn6s6xul5secl6g5;569260
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1qrjvp6fhw39nrfwdche3746tzdpfsra0ecj0lgv;948766
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1q89jzh9e9lnejd39x6wkzx868zt0wh5vgp7u0h0;1328273
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1qvgvq83q0w0cq94md527xjt8qsnyztlgad8vulm;1850094
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1q330xfvzhchz4nrl5awqdzvd65fuqfkqpjx56rt;2846299
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1qgy0dt9d7s9ftpd7cscfhwquam3yfakr2rkl7sz;3254269
bc1qq9k4723c8svqujs793usnlgwz324h4p9gp3asy;bc1qhsrz0alcg82ju6fvl62d68vwr28rxcpy37y8fw;15539528
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;3CdQb7moH13zZdNn6NgEEmghknsL2ugRbt;1119542
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;3CdQb7moH13zZdNn6NgEEmghknsL2ugRbt;280690
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;3GFs4Y1nnDwzwp3RMmkCMwLhKg9wCYDLHs;562182
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;3GFs4Y1nnDwzwp3RMmkCMwLhKg9wCYDLHs;280964
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;36LB1GDMDvkk3aEcgs33bjkGoBQpWnqH3h;85988080
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;3L87nGpUDeDWMVqg2cCcDNfhJVi1Zu6BUV;280938
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;1GzqxDFfJCnHoSNYv5LtyYskY2QVw4jiKH;281311
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;1GzqxDFfJCnHoSNYv5LtyYskY2QVw4jiKH;281225
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;3D77v5rztKWfApmWTAjtwZkKERvTb9CgAq;561691
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;16dnvZPUt8b9fGfkBJ5yB5V4NDEFjXnnAj;112185
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;19bLDUoz8SrCqrjn6x7Uwby9P1wjJopMbK;1123490
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;19bLDUoz8SrCqrjn6x7Uwby9P1wjJopMbK;561997
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;19bLDUoz8SrCqrjn6x7Uwby9P1wjJopMbK;1124094
3LLf649iEbFVGDZUenMTZev8pniyrH9wdv;12QanNJ3unrE1t3kDvREz2MC8swhc4qBPR;561885
bc1qnlqc4lr9yzexhq7yefdv25zj528y59dfn6tcek;187BM7XLdcr1NHk8PNc5MMWpv3nJDDoCoC;921633
bc1qx4rnlpr2qqgxujd5lest494snh294sgt4dmktk;1Cj2wXftFnd7MFxZpS5FcyQpptFDzSiaPy;158683.9465
