Source;Target;Weight
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;38aDm1ggeCjZALi8pu6tXA2GvUdC1XS94M;1602000
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1qgtxhjg43ad9jcamnc7ccxy082zap33xznrv9u9;111747
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1q8xhr9xmqwsu8n5j48t2ym85rcknteuys98fcre;21594
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;32pMhtQuj1PKVVdLVHs2AeHcRj39KAHvGL;227045
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1qpaagykv98zcwy6kder52egn578ql7vgkvcvvza;252872
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;16Kehpm9yNCGSK7uA5ucz2ED2StSYuNXPN;4763144
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;3Kqd4ufDrmSf8SyzP2J8rijLSrV5MuPjDQ;7944.021891
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;2326.838551
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;3Kqd4ufDrmSf8SyzP2J8rijLSrV5MuPjDQ;49555.97811
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;14515.16145
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;36cPNXJPSGw7Vb4AStaTeoUCQBxULoPM55;25775
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1q69qp44txqwdkl0g74yrtm6hxru4jqjywus3mtw;76449
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;1NDwWadez7bYLhs7Ssc3YFgXsd8iUeT17n;7568
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;1AC5ypiQf4ERTD5D1V1u7pgDrXC1jecyMU;3785219
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;3G1BBpZgHdKofF22zRn5mXUXb5BcPbFfUR;189204
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;bc1q2sp030pvj2mr8h79z898rww52udn60dqlpey88;118484
bc1qljh34sph4uu87drzjuncgkr994p4j2ywx6la4m;3LaKE9WZUjatKCrQ33HFt8nySsuspAnqVz;378408
bc1qq9rr7vcayygaq8y5s29fl6u2w873ea7fj94nf6;16yVbzakzvR6rikyjM43HfSi7fK1pvVsqR;3853000
bc1qq9rr7vcayygaq8y5s29fl6u2w873ea7fj94nf6;bc1qqlz0jr2tjld9xwk63f46cud3fmza80fs59yx30;5369
bc1qa0h9x42k0emz05wrhmlcdwyn74xjrwjacenqsz;bc1qqlz0jr2tjld9xwk63f46cud3fmza80fs59yx30;5369
bc1qa0h9x42k0emz05wrhmlcdwyn74xjrwjacenqsz;bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq;68949169
bc1q0hcvazjf5dha4rskqmgah6fpyerd0lxugvdlqxada9n28apxfwys65cwt5;bc1qq904ynep5mvwpjxdlyecgeupg22dm8am6cfvgq;68949169
bc1qknve9p6vrn6f2zh6n69fk8xny68fdx5eghz6z4n2c7esqw6zvyls99j05w;12w4XrNCRekBtmZzYBCicqzV7gKKnnavct;64942
bc1q9vl38g8klwk5gff87c6rfxy22hw74p2rkugw4egkwhj5v6ajfrmqmfccry;38aDm1ggeCjZALi8pu6tXA2GvUdC1XS94M;1602000
bc1qqsrph28sq2ej9nmmvr9tl4y8nq593q0j7dy8r2qt3cr4th7md08sgzqtl8;bc1qgtxhjg43ad9jcamnc7ccxy082zap33xznrv9u9;111747
bc1qcuehd4fjy30q2j69qf35e4var4qgm6m0j03su4;bc1q8xhr9xmqwsu8n5j48t2ym85rcknteuys98fcre;21594
bc1qcuehd4fjy30q2j69qf35e4var4qgm6m0j03su4;32pMhtQuj1PKVVdLVHs2AeHcRj39KAHvGL;227045
1G98vnFFQLfGZqkEHiKgUnSx2uYDcvcijP;32pMhtQuj1PKVVdLVHs2AeHcRj39KAHvGL;227045
1G98vnFFQLfGZqkEHiKgUnSx2uYDcvcijP;bc1qpaagykv98zcwy6kder52egn578ql7vgkvcvvza;252872
bc1qum64d7rcnp4ftn6d4prp8ajfymzeulrvh0yryl;bc1qpaagykv98zcwy6kder52egn578ql7vgkvcvvza;252872
bc1qum64d7rcnp4ftn6d4prp8ajfymzeulrvh0yryl;16Kehpm9yNCGSK7uA5ucz2ED2StSYuNXPN;4763144
bc1qgxc7wgxk9evpumwlxv6q397h4mpps0mgzywnge;16Kehpm9yNCGSK7uA5ucz2ED2StSYuNXPN;4763144
bc1qgxc7wgxk9evpumwlxv6q397h4mpps0mgzywnge;3Kqd4ufDrmSf8SyzP2J8rijLSrV5MuPjDQ;7944.021891
bc1q4hzku90zy2l7ykpz33s73xkh0msrcl8h49xecc;3Kqd4ufDrmSf8SyzP2J8rijLSrV5MuPjDQ;7944.021891
bc1q4hzku90zy2l7ykpz33s73xkh0msrcl8h49xecc;bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;2326.838551
bc1qzx8tqqmen0kpu8vsz6clp5wpc2jnv7e6z8w0m3;bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;2326.838551
bc1qzx8tqqmen0kpu8vsz6clp5wpc2jnv7e6z8w0m3;3Kqd4ufDrmSf8SyzP2J8rijLSrV5MuPjDQ;49555.97811
3DXbuc25FU7P8kytcvJdPeULSRCS1X8LYU;3Kqd4ufDrmSf8SyzP2J8rijLSrV5MuPjDQ;49555.97811
3DXbuc25FU7P8kytcvJdPeULSRCS1X8LYU;bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;14515.16145
3B92XuDHNk6cz1BhxJubVPPAzpwrZjswig;bc1qdg584vygg52qjk09vj7he3gmw0r98usa66n9yj;14515.16145
3B92XuDHNk6cz1BhxJubVPPAzpwrZjswig;36cPNXJPSGw7Vb4AStaTeoUCQBxULoPM55;25775
3KXTVP6WXsx6cMT1VHAFySiy3RkoatxSZr;36cPNXJPSGw7Vb4AStaTeoUCQBxULoPM55;25775
3KXTVP6WXsx6cMT1VHAFySiy3RkoatxSZr;bc1q69qp44txqwdkl0g74yrtm6hxru4jqjywus3mtw;76449
bc1qrqdv8dclzd95l7eyxrjhn04qxpptwhn7qz0asw;bc1q69qp44txqwdkl0g74yrtm6hxru4jqjywus3mtw;76449
bc1qc898zfxjd23vw7fr9sfsasjsdrnvqzlrfg4nu3;1NDwWadez7bYLhs7Ssc3YFgXsd8iUeT17n;7568
bc1qynp6drxt990szl4tkrwwemyekh3a9cuxwm5xet;1AC5ypiQf4ERTD5D1V1u7pgDrXC1jecyMU;3785219
bc1qzzdpv74s0afj05hu87jatauuju3cvujr8g2hs8;3G1BBpZgHdKofF22zRn5mXUXb5BcPbFfUR;189204
bc1qzzdpv74s0afj05hu87jatauuju3cvujr8g2hs8;bc1q2sp030pvj2mr8h79z898rww52udn60dqlpey88;118484
bc1qzzdpv74s0afj05hu87jatauuju3cvujr8g2hs8;bc1q86aee8emwzlpj7vck6t3fgjwhuujl8zxhauwqswr2ewghmk6pyaquqm77s;1556777
bc1qzzdpv74s0afj05hu87jatauuju3cvujr8g2hs8;1GQdrgqAbkeEPUef1UpiTc4X1mUHMcyuGW;421203102
3H5Yf7e3ZSyfCsmFH2GkvGS2h4322u4PWe;bc1q2sp030pvj2mr8h79z898rww52udn60dqlpey88;118484
3H5Yf7e3ZSyfCsmFH2GkvGS2h4322u4PWe;3G1BBpZgHdKofF22zRn5mXUXb5BcPbFfUR;189204
